fastq_aspera	run_accession
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479594/ERR479594_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479594/ERR479594_2.fastq.gz	ERR479594
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479596/ERR479596_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479596/ERR479596_2.fastq.gz	ERR479596
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479597/ERR479597_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR479/ERR479597/ERR479597_2.fastq.gz	ERR479597
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480454/ERR480454.fastq.gz	ERR480454
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480455/ERR480455.fastq.gz	ERR480455
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480456/ERR480456.fastq.gz	ERR480456
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480463/ERR480463.fastq.gz	ERR480463
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480466/ERR480466.fastq.gz	ERR480466
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480468/ERR480468.fastq.gz	ERR480468
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480476/ERR480476.fastq.gz	ERR480476
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480479/ERR480479.fastq.gz	ERR480479
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480480/ERR480480.fastq.gz	ERR480480
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480481/ERR480481.fastq.gz	ERR480481
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480482/ERR480482.fastq.gz	ERR480482
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480483/ERR480483.fastq.gz	ERR480483
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480485/ERR480485.fastq.gz	ERR480485
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480492/ERR480492.fastq.gz	ERR480492
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480494/ERR480494.fastq.gz	ERR480494
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480496/ERR480496.fastq.gz	ERR480496
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480498/ERR480498.fastq.gz	ERR480498
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480500/ERR480500.fastq.gz	ERR480500
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480504/ERR480504.fastq.gz	ERR480504
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480505/ERR480505.fastq.gz	ERR480505
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480506/ERR480506.fastq.gz	ERR480506
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480507/ERR480507.fastq.gz	ERR480507
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480511/ERR480511.fastq.gz	ERR480511
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480518/ERR480518.fastq.gz	ERR480518
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480521/ERR480521.fastq.gz	ERR480521
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480522/ERR480522.fastq.gz	ERR480522
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480524/ERR480524.fastq.gz	ERR480524
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480526/ERR480526.fastq.gz	ERR480526
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480531/ERR480531.fastq.gz	ERR480531
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480533/ERR480533.fastq.gz	ERR480533
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480539/ERR480539.fastq.gz	ERR480539
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480544/ERR480544.fastq.gz	ERR480544
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480547/ERR480547.fastq.gz	ERR480547
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480555/ERR480555.fastq.gz	ERR480555
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480564/ERR480564.fastq.gz	ERR480564
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480568/ERR480568.fastq.gz	ERR480568
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480571/ERR480571.fastq.gz	ERR480571
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480578/ERR480578.fastq.gz	ERR480578
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480579/ERR480579.fastq.gz	ERR480579
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480580/ERR480580.fastq.gz	ERR480580
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480581/ERR480581.fastq.gz	ERR480581
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480590/ERR480590.fastq.gz	ERR480590
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480593/ERR480593.fastq.gz	ERR480593
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480595/ERR480595.fastq.gz	ERR480595
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480598/ERR480598.fastq.gz	ERR480598
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480601/ERR480601.fastq.gz	ERR480601
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480603/ERR480603.fastq.gz	ERR480603
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480605/ERR480605.fastq.gz	ERR480605
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480606/ERR480606.fastq.gz	ERR480606
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480608/ERR480608.fastq.gz	ERR480608
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480609/ERR480609.fastq.gz	ERR480609
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480611/ERR480611.fastq.gz	ERR480611
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480613/ERR480613.fastq.gz	ERR480613
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480615/ERR480615.fastq.gz	ERR480615
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480619/ERR480619.fastq.gz	ERR480619
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480624/ERR480624.fastq.gz	ERR480624
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480629/ERR480629.fastq.gz	ERR480629
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480634/ERR480634.fastq.gz	ERR480634
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480635/ERR480635.fastq.gz	ERR480635
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480638/ERR480638.fastq.gz	ERR480638
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480643/ERR480643.fastq.gz	ERR480643
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480647/ERR480647.fastq.gz	ERR480647
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480648/ERR480648.fastq.gz	ERR480648
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480649/ERR480649.fastq.gz	ERR480649
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480650/ERR480650.fastq.gz	ERR480650
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480652/ERR480652.fastq.gz	ERR480652
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480658/ERR480658.fastq.gz	ERR480658
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480660/ERR480660.fastq.gz	ERR480660
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480664/ERR480664.fastq.gz	ERR480664
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480665/ERR480665.fastq.gz	ERR480665
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480669/ERR480669.fastq.gz	ERR480669
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480672/ERR480672.fastq.gz	ERR480672
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480674/ERR480674.fastq.gz	ERR480674
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480675/ERR480675.fastq.gz	ERR480675
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480676/ERR480676.fastq.gz	ERR480676
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480678/ERR480678.fastq.gz	ERR480678
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480693/ERR480693.fastq.gz	ERR480693
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480694/ERR480694.fastq.gz	ERR480694
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480697/ERR480697.fastq.gz	ERR480697
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480704/ERR480704.fastq.gz	ERR480704
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480710/ERR480710.fastq.gz	ERR480710
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480725/ERR480725.fastq.gz	ERR480725
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480733/ERR480733.fastq.gz	ERR480733
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480734/ERR480734.fastq.gz	ERR480734
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480735/ERR480735.fastq.gz	ERR480735
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480736/ERR480736.fastq.gz	ERR480736
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480737/ERR480737.fastq.gz	ERR480737
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480738/ERR480738.fastq.gz	ERR480738
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480744/ERR480744.fastq.gz	ERR480744
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480749/ERR480749.fastq.gz	ERR480749
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480752/ERR480752.fastq.gz	ERR480752
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480753/ERR480753.fastq.gz	ERR480753
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480755/ERR480755.fastq.gz	ERR480755
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480758/ERR480758.fastq.gz	ERR480758
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480761/ERR480761.fastq.gz	ERR480761
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480763/ERR480763.fastq.gz	ERR480763
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480764/ERR480764.fastq.gz	ERR480764
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480766/ERR480766.fastq.gz	ERR480766
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480769/ERR480769.fastq.gz	ERR480769
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480770/ERR480770.fastq.gz	ERR480770
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480773/ERR480773.fastq.gz	ERR480773
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480774/ERR480774.fastq.gz	ERR480774
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480776/ERR480776.fastq.gz	ERR480776
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480777/ERR480777.fastq.gz	ERR480777
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480782/ERR480782.fastq.gz	ERR480782
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480783/ERR480783.fastq.gz	ERR480783
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480787/ERR480787.fastq.gz	ERR480787
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480788/ERR480788.fastq.gz	ERR480788
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480789/ERR480789.fastq.gz	ERR480789
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480791/ERR480791.fastq.gz	ERR480791
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480793/ERR480793.fastq.gz	ERR480793
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480804/ERR480804.fastq.gz	ERR480804
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480810/ERR480810.fastq.gz	ERR480810
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480814/ERR480814.fastq.gz	ERR480814
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480819/ERR480819.fastq.gz	ERR480819
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480820/ERR480820.fastq.gz	ERR480820
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480821/ERR480821.fastq.gz	ERR480821
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480822/ERR480822.fastq.gz	ERR480822
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480824/ERR480824.fastq.gz	ERR480824
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480826/ERR480826.fastq.gz	ERR480826
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480828/ERR480828.fastq.gz	ERR480828
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480842/ERR480842.fastq.gz	ERR480842
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480844/ERR480844.fastq.gz	ERR480844
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480845/ERR480845.fastq.gz	ERR480845
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480848/ERR480848.fastq.gz	ERR480848
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480849/ERR480849.fastq.gz	ERR480849
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480850/ERR480850.fastq.gz	ERR480850
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480853/ERR480853.fastq.gz	ERR480853
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480854/ERR480854.fastq.gz	ERR480854
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480857/ERR480857.fastq.gz	ERR480857
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480859/ERR480859.fastq.gz	ERR480859
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480862/ERR480862.fastq.gz	ERR480862
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480863/ERR480863.fastq.gz	ERR480863
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480871/ERR480871.fastq.gz	ERR480871
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480877/ERR480877.fastq.gz	ERR480877
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480885/ERR480885.fastq.gz	ERR480885
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480889/ERR480889.fastq.gz	ERR480889
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480891/ERR480891.fastq.gz	ERR480891
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480897/ERR480897.fastq.gz	ERR480897
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480898/ERR480898.fastq.gz	ERR480898
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480901/ERR480901.fastq.gz	ERR480901
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480903/ERR480903.fastq.gz	ERR480903
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480904/ERR480904.fastq.gz	ERR480904
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480911/ERR480911.fastq.gz	ERR480911
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480914/ERR480914.fastq.gz	ERR480914
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480917/ERR480917.fastq.gz	ERR480917
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480921/ERR480921.fastq.gz	ERR480921
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480923/ERR480923.fastq.gz	ERR480923
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480928/ERR480928.fastq.gz	ERR480928
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480936/ERR480936.fastq.gz	ERR480936
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480941/ERR480941.fastq.gz	ERR480941
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480942/ERR480942.fastq.gz	ERR480942
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480945/ERR480945.fastq.gz	ERR480945
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480946/ERR480946.fastq.gz	ERR480946
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480949/ERR480949.fastq.gz	ERR480949
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480951/ERR480951.fastq.gz	ERR480951
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480958/ERR480958.fastq.gz	ERR480958
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480960/ERR480960.fastq.gz	ERR480960
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480964/ERR480964.fastq.gz	ERR480964
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480967/ERR480967.fastq.gz	ERR480967
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480974/ERR480974.fastq.gz	ERR480974
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480975/ERR480975.fastq.gz	ERR480975
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480980/ERR480980.fastq.gz	ERR480980
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480982/ERR480982.fastq.gz	ERR480982
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480985/ERR480985.fastq.gz	ERR480985
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480986/ERR480986.fastq.gz	ERR480986
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480991/ERR480991.fastq.gz	ERR480991
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480992/ERR480992.fastq.gz	ERR480992
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480997/ERR480997.fastq.gz	ERR480997
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481000/ERR481000.fastq.gz	ERR481000
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481001/ERR481001.fastq.gz	ERR481001
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481003/ERR481003.fastq.gz	ERR481003
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481004/ERR481004.fastq.gz	ERR481004
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481006/ERR481006.fastq.gz	ERR481006
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481008/ERR481008.fastq.gz	ERR481008
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481011/ERR481011.fastq.gz	ERR481011
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481016/ERR481016.fastq.gz	ERR481016
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481019/ERR481019.fastq.gz	ERR481019
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481022/ERR481022.fastq.gz	ERR481022
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481025/ERR481025.fastq.gz	ERR481025
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481026/ERR481026.fastq.gz	ERR481026
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481029/ERR481029.fastq.gz	ERR481029
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481031/ERR481031.fastq.gz	ERR481031
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481032/ERR481032.fastq.gz	ERR481032
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481033/ERR481033.fastq.gz	ERR481033
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481035/ERR481035.fastq.gz	ERR481035
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481039/ERR481039.fastq.gz	ERR481039
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481043/ERR481043.fastq.gz	ERR481043
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481045/ERR481045.fastq.gz	ERR481045
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481049/ERR481049.fastq.gz	ERR481049
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481053/ERR481053.fastq.gz	ERR481053
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481054/ERR481054.fastq.gz	ERR481054
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481061/ERR481061.fastq.gz	ERR481061
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481062/ERR481062.fastq.gz	ERR481062
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481066/ERR481066.fastq.gz	ERR481066
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481070/ERR481070.fastq.gz	ERR481070
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481071/ERR481071.fastq.gz	ERR481071
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481074/ERR481074.fastq.gz	ERR481074
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481079/ERR481079.fastq.gz	ERR481079
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481082/ERR481082.fastq.gz	ERR481082
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481083/ERR481083.fastq.gz	ERR481083
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481089/ERR481089.fastq.gz	ERR481089
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481092/ERR481092.fastq.gz	ERR481092
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481093/ERR481093.fastq.gz	ERR481093
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR481/ERR481097/ERR481097.fastq.gz	ERR481097
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674075/ERR674075_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674075/ERR674075_2.fastq.gz	ERR674075
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674077/ERR674077_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674077/ERR674077_2.fastq.gz	ERR674077
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674081/ERR674081_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674081/ERR674081_2.fastq.gz	ERR674081
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674083/ERR674083_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674083/ERR674083_2.fastq.gz	ERR674083
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674084/ERR674084_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674084/ERR674084_2.fastq.gz	ERR674084
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674085/ERR674085_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674085/ERR674085_2.fastq.gz	ERR674085
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674090/ERR674090_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674090/ERR674090_2.fastq.gz	ERR674090
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674091/ERR674091_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674091/ERR674091_2.fastq.gz	ERR674091
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674093/ERR674093_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674093/ERR674093_2.fastq.gz	ERR674093
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674095/ERR674095_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674095/ERR674095_2.fastq.gz	ERR674095
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674096/ERR674096_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674096/ERR674096_2.fastq.gz	ERR674096
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674097/ERR674097_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674097/ERR674097_2.fastq.gz	ERR674097
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674099/ERR674099_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674099/ERR674099_2.fastq.gz	ERR674099
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674100/ERR674100_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674100/ERR674100_2.fastq.gz	ERR674100
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674101/ERR674101_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674101/ERR674101_2.fastq.gz	ERR674101
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674115/ERR674115_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674115/ERR674115_2.fastq.gz	ERR674115
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674116/ERR674116_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674116/ERR674116_2.fastq.gz	ERR674116
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674117/ERR674117_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674117/ERR674117_2.fastq.gz	ERR674117
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674123/ERR674123_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR674/ERR674123/ERR674123_2.fastq.gz	ERR674123
