fastq_aspera	run_accession
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018292/ERR1018292_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018292/ERR1018292_2.fastq.gz	ERR1018292
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018296/ERR1018296_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018296/ERR1018296_2.fastq.gz	ERR1018296
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018301/ERR1018301_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018301/ERR1018301_2.fastq.gz	ERR1018301
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018302/ERR1018302_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018302/ERR1018302_2.fastq.gz	ERR1018302
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018305/ERR1018305_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018305/ERR1018305_2.fastq.gz	ERR1018305
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018306/ERR1018306_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018306/ERR1018306_2.fastq.gz	ERR1018306
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018307/ERR1018307_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018307/ERR1018307_2.fastq.gz	ERR1018307
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018308/ERR1018308_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018308/ERR1018308_2.fastq.gz	ERR1018308
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018309/ERR1018309_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018309/ERR1018309_2.fastq.gz	ERR1018309
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018310/ERR1018310_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018310/ERR1018310_2.fastq.gz	ERR1018310
fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018311/ERR1018311_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018311/ERR1018311_2.fastq.gz	ERR1018311
